 time            vin             i(v1)           l0             
 1.94295082e-09  6.10396004e-08 -5.28220366e-12  1.13938810e+04 
 1.95396715e-09  6.13856885e-08 -5.52996277e-12  1.10928104e+04 
 1.96696273e-09  6.17939566e-08 -5.74815345e-12  1.07376478e+04 
 1.98102933e-09  6.22358720e-08 -7.47972053e-12  7.61849719e+03 
 1.99946502e-09  6.28150462e-08 -5.18410452e-11  1.21168557e+03 
 2.00728363e-09  6.30606752e-08 -4.75202335e-11  1.32316907e+03 
 2.01461484e-09  6.32909917e-08 -4.56463244e-11  1.38655177e+03 
 2.02208744e-09  6.35257503e-08 -3.91359255e-11  1.62320808e+03 
 2.03703263e-09  6.39952675e-08 -3.16073833e-11  2.02469363e+03 
 2.05368417e-09  6.45183909e-08 -2.97990933e-11  2.16511255e+03 
 2.05434118e-09  6.45390317e-08 -3.05073573e-11  2.06345325e+03 
 2.05565522e-09  6.45803134e-08 -3.43790439e-11  1.86013463e+03 
 2.05828329e-09  6.46628767e-08 -4.44647252e-11  1.45425095e+03 
 2.05854233e-09  6.46710147e-08 -4.16994935e-11  1.55058439e+03 
 2.05906041e-09  6.46872907e-08 -4.11009419e-11  1.55563362e+03 
 2.05988240e-09  6.47131141e-08 -4.42581752e-11  1.45958835e+03 
 2.06070958e-09  6.47391009e-08 -4.65511480e-11  1.37063908e+03 
 2.06091638e-09  6.47455975e-08 -4.53482669e-11  1.41597921e+03 
 2.06132997e-09  6.47585909e-08 -4.16963506e-11  1.55171109e+03 
 2.06215716e-09  6.47845777e-08 -3.71723977e-11  1.72614104e+03 
 2.06312636e-09  6.48150262e-08 -3.78728187e-11  1.71125219e+03 
 2.06460928e-09  6.48616136e-08 -4.26507604e-11  1.50224804e+03 
 2.06486710e-09  6.48697130e-08 -4.43296580e-11  1.46297831e+03 
 2.06538272e-09  6.48859118e-08 -4.48745768e-11  1.44332344e+03 
 2.06641397e-09  6.49183095e-08 -4.99619642e-11  1.29935463e+03 
 2.06741140e-09  6.49496448e-08 -5.71359851e-11  1.13675549e+03 
 2.06940627e-09  6.50123154e-08 -5.98037166e-11  1.07635951e+03 
 2.07126241e-09  6.50706278e-08 -6.49785887e-11  9.93008744e+02 
 2.07347689e-09  6.51401976e-08 -4.83815364e-11  1.34638547e+03 
 2.07537629e-09  6.51998691e-08 -5.05788273e-11  1.28642667e+03 
 2.07729363e-09  6.52601040e-08 -7.03402354e-11  9.27777732e+02 
 2.07875574e-09  6.53060376e-08 -6.99326944e-11  9.33753483e+02 
 2.08046175e-09  6.53596334e-08 -6.31401350e-11  1.02521944e+03 
 2.08296621e-09  6.54383134e-08 -5.71573890e-11  1.12551669e+03 
 2.08633625e-09  6.55441863e-08 -4.53486779e-11  1.44533842e+03 
 2.09099925e-09  6.56906787e-08 -3.27945301e-11  2.00309865e+03 
 2.09197335e-09  6.57212811e-08 -2.96785729e-11  2.19426624e+03 
 2.09392156e-09  6.57824858e-08 -3.20838570e-11  2.05032973e+03 
 2.09652312e-09  6.58642162e-08 -4.41355384e-11  1.49231705e+03 
 2.09896095e-09  6.59408029e-08 -5.52874968e-11  1.18551766e+03 
 2.10168293e-09  6.60263165e-08 -6.88777586e-11  9.58601410e+02 
 2.10712689e-09  6.61973436e-08 -6.24630756e-11  1.05012330e+03 
 2.10718212e-09  6.61990787e-08 -6.15761692e-11  1.07449711e+03 
 2.10729257e-09  6.62025487e-08 -5.91495017e-11  1.11922670e+03 
 2.10751348e-09  6.62094888e-08 -5.58828876e-11  1.18457774e+03 
 2.10795530e-09  6.62233689e-08 -5.41963987e-11  1.21884723e+03 
 2.10870881e-09  6.62470410e-08 -5.19170590e-11  1.27597870e+03 
 2.10949265e-09  6.62716661e-08 -5.35245577e-11  1.23815439e+03 
 2.10966250e-09  6.62770022e-08 -5.64080806e-11  1.17155649e+03 
 2.11000221e-09  6.62876744e-08 -5.61510138e-11  1.16340489e+03 
 2.11059043e-09  6.63061539e-08 -4.80005881e-11  1.38118623e+03 
 2.11122473e-09  6.63260809e-08 -4.05059097e-11  1.60641393e+03 
 2.11209655e-09  6.63534700e-08 -3.98741041e-11  1.63606162e+03 
 2.11337884e-09  6.63937544e-08 -4.70548539e-11  1.40523579e+03 
 2.11499916e-09  6.64446583e-08 -6.32338020e-11  1.05077753e+03 
 2.11678722e-09  6.65008317e-08 -6.92245093e-11  9.60654434e+02 
 2.11870826e-09  6.65611832e-08 -6.01501537e-11  1.10658376e+03 
 2.12135902e-09  6.66444592e-08 -4.46746381e-11  1.47202309e+03 
 2.12405930e-09  6.67292910e-08 -2.64000275e-11  2.52762203e+03 
 2.12658242e-09  6.68085570e-08 -2.09762998e-11  3.13525126e+03 
 2.12987036e-09  6.69118508e-08 -2.58819558e-11  2.58527027e+03 
 2.13037705e-09  6.69277688e-08 -2.72755841e-11  2.44671295e+03 
 2.13139042e-09  6.69596049e-08 -2.93180516e-11  2.27818287e+03 
 2.13341717e-09  6.70232771e-08 -2.58514609e-11  2.59263017e+03 
 2.13514444e-09  6.70775409e-08 -2.20399625e-11  2.96071057e+03 
 2.13790154e-09  6.71641578e-08 -2.17442756e-11  3.08856006e+03 
 2.14131392e-09  6.72713608e-08 -2.29430902e-11  2.90549331e+03 
 2.14666492e-09  6.74394675e-08 -2.30651592e-11  2.92386743e+03 
 2.15148861e-09  6.75910081e-08 -2.55395513e-11  2.64652293e+03 
 2.15205564e-09  6.76088219e-08 -2.42621885e-11  2.78373996e+03 
 2.15318970e-09  6.76444495e-08 -2.16020305e-11  3.12968109e+03 
 2.15545783e-09  6.77157048e-08 -2.01873473e-11  3.24335580e+03 
 2.15752108e-09  6.77805238e-08 -2.02800023e-11  3.34223454e+03 
 2.16068218e-09  6.78798327e-08 -1.53202971e-11  4.42986592e+03 
 2.16460919e-09  6.80032032e-08 -1.25549243e-11  5.40120467e+03 
 2.16848646e-09  6.81250112e-08 -1.27059211e-11  5.27035672e+03 
 2.17327364e-09  6.82754050e-08 -1.35482310e-11  4.94084000e+03 
 2.17930887e-09  6.84650075e-08 -1.73919912e-11  3.93658247e+03 
 2.18704416e-09  6.87080187e-08 -3.97017296e-11  1.73060518e+03 
 2.19138089e-09  6.88442611e-08 -3.93326241e-11  1.75030939e+03 
 2.19571861e-09  6.89805344e-08 -2.65706244e-11  2.57911695e+03 
 2.20439403e-09  6.92530810e-08 -1.24774584e-11  5.39531902e+03 
 2.21337368e-09  6.95351849e-08 -8.44457029e-12  8.14123263e+03 
 2.21458043e-09  6.95730960e-08 -8.09040410e-12  8.51010620e+03 
 2.21699392e-09  6.96489183e-08 -8.19246479e-12  8.43607519e+03 
 2.22102769e-09  6.97756427e-08 -9.77749380e-12  7.06994083e+03 
 2.22496566e-09  6.98993577e-08 -1.00409016e-11  6.95952648e+03 
 2.22921489e-09  7.00328513e-08 -9.74002817e-12  7.08980170e+03 
 2.23655420e-09  7.02634225e-08 -1.22685218e-11  5.72663390e+03 
 2.24353652e-09  7.04827784e-08 -1.79269612e-11  3.85518159e+03 
 2.24995783e-09  7.06845098e-08 -2.61429984e-11  2.70376446e+03 
 2.25915580e-09  7.09734725e-08 -2.34644565e-11  2.98847067e+03 
 2.26865005e-09  7.12717433e-08 -1.78371696e-11  3.95383079e+03 
 2.27691177e-09  7.15312929e-08 -1.61936756e-11  4.41723640e+03 
 2.29071770e-09  7.19650189e-08 -1.35251395e-11  5.00691562e+03 
 2.31285951e-09  7.26606243e-08 -9.58806000e-12  7.57782198e+03 
 2.31559797e-09  7.27466557e-08 -9.72110054e-12  7.36156779e+03 
 2.32107490e-09  7.29187186e-08 -8.47331070e-12  8.27903778e+03 
 2.32202292e-09  7.29485015e-08 -8.73111521e-12  8.35431325e+03 
 2.32391896e-09  7.30080674e-08 -8.37473208e-12  8.71246585e+03 
 2.32771105e-09  7.31271993e-08 -8.07279612e-12  8.99035776e+03 
 2.33245096e-09  7.32761081e-08 -7.81032006e-12  9.25034224e+03 
 2.34193080e-09  7.35739258e-08 -6.93542754e-12  1.04899385e+04 
 2.35217220e-09  7.38956689e-08 -7.76252107e-12  9.49769484e+03 
 2.36333766e-09  7.42464424e-08 -1.12169369e-11  6.54189984e+03 
 2.37248370e-09  7.45337735e-08 -2.03737751e-11  3.65831926e+03 
 2.37972065e-09  7.47611290e-08 -2.39110424e-11  3.08919084e+03 
 2.38803217e-09  7.50222433e-08 -2.93908763e-11  2.55256913e+03 
 2.38897545e-09  7.50518773e-08 -3.24119764e-11  2.31279585e+03 
 2.39086202e-09  7.51111455e-08 -4.04430788e-11  1.85689738e+03 
 2.39463515e-09  7.52296819e-08 -6.92092466e-11  1.08698889e+03 
 2.40218140e-09  7.54667545e-08 -1.83317377e-10  4.11672672e+02 
 2.40671872e-09  7.56092986e-08 -7.87436159e-11  9.60195920e+02 
 2.40743719e-09  7.56318699e-08 -6.64174372e-11  1.13873515e+03 
 2.40887412e-09  7.56770125e-08 -5.02660658e-11  1.50546616e+03 
 2.41174799e-09  7.57672976e-08 -3.29779311e-11  2.29684357e+03 
 2.41749572e-09  7.59478679e-08 -1.84449937e-11  4.11125996e+03 
 2.42285750e-09  7.61163131e-08 -1.60549011e-11  4.57540442e+03 
 2.42915205e-09  7.63140624e-08 -2.26758322e-11  3.35931045e+03 
 2.42978587e-09  7.63339743e-08 -2.43418473e-11  3.09463315e+03 
 2.43105350e-09  7.63737980e-08 -2.61901417e-11  2.87391588e+03 
 2.43358875e-09  7.64534455e-08 -2.41754641e-11  3.15842450e+03 
 2.43655544e-09  7.65466466e-08 -2.07143682e-11  3.69374318e+03 
 2.43991056e-09  7.66520509e-08 -1.89349086e-11  4.02029025e+03 
 2.44581783e-09  7.68376333e-08 -1.69094215e-11  4.46756168e+03 
 2.45429367e-09  7.71039097e-08 -1.78365168e-11  4.32281206e+03 
 2.45601989e-09  7.71581404e-08 -1.70664992e-11  4.51233866e+03 
 2.45947232e-09  7.72666018e-08 -1.73301781e-11  4.41646917e+03 
 2.46567228e-09  7.74613792e-08 -2.66544620e-11  2.82509189e+03 
 2.47010173e-09  7.76005346e-08 -5.89069477e-11  1.31734095e+03 
 2.47304279e-09  7.76929305e-08 -6.85294118e-11  1.13371658e+03 
 2.47638943e-09  7.77980683e-08 -5.82495251e-11  1.33560005e+03 
 2.47680804e-09  7.78112195e-08 -6.14726111e-11  1.26578680e+03 
 2.47764527e-09  7.78375219e-08 -7.32040715e-11  1.05957819e+03 
 2.47868118e-09  7.78700660e-08 -8.68428190e-11  8.96678239e+02 
 2.48001389e-09  7.79119342e-08 -6.52884478e-11  1.19334947e+03 
 2.48147576e-09  7.79578601e-08 -4.41143252e-11  1.76510876e+03 
 2.48344608e-09  7.80197597e-08 -3.38040096e-11  2.29908815e+03 
 2.48565992e-09  7.80893095e-08 -2.74549799e-11  2.83950454e+03 
 2.48916974e-09  7.81995736e-08 -2.86176113e-11  2.73106807e+03 
 2.49271426e-09  7.83109279e-08 -2.78810563e-11  2.80875041e+03 
 2.49604728e-09  7.84156379e-08 -1.94380661e-11  4.03121758e+03 
 2.50003199e-09  7.85408212e-08 -1.51770731e-11  5.16743440e+03 
 2.50442554e-09  7.86788488e-08 -1.53799731e-11  4.88232305e+03 
 2.51057221e-09  7.88719521e-08 -3.05643693e-11  2.57962896e+03 
 2.51444096e-09  7.89934926e-08 -4.51010623e-11  1.74704401e+03 
 2.51866168e-09  7.91260905e-08 -5.61458358e-11  1.39620968e+03 
 2.51916022e-09  7.91417526e-08 -5.97427671e-11  1.32084924e+03 
 2.52015731e-09  7.91730768e-08 -6.95509427e-11  1.13745924e+03 
 2.52215147e-09  7.92357252e-08 -8.59949158e-11  9.21400114e+02 
 2.52403413e-09  7.92948708e-08 -8.60591068e-11  9.21400114e+02 
 2.52640497e-09  7.93693529e-08 -8.38081838e-11  9.46341887e+02 
 2.52927261e-09  7.94594425e-08 -8.13708327e-11  9.76510132e+02 
 2.53500789e-09  7.96396217e-08 -8.15553461e-11  9.76510132e+02 
 2.54215351e-09  7.98641079e-08 -8.17852323e-11  9.76510132e+02 
 2.55431226e-09  8.02460862e-08 -8.21763990e-11  9.76510132e+02 
 2.57862975e-09  8.10100428e-08 -8.29587325e-11  9.76510132e+02 
 2.62726473e-09  8.25379559e-08 -8.45233995e-11  9.76510132e+02 
 2.62854287e-09  8.25781097e-08 -8.21786540e-11  1.00486082e+03 
 2.63109914e-09  8.26584173e-08 -5.78733517e-11  1.42826387e+03 
 2.63397449e-09  8.27487492e-08 -4.31928756e-11  1.91445093e+03 
 2.63716889e-09  8.28491042e-08 -5.62272779e-11  1.47346817e+03 
 2.63749158e-09  8.28592416e-08 -5.15045999e-11  1.59739380e+03 
 2.63813695e-09  8.28795166e-08 -4.80404240e-11  1.71685110e+03 
 2.63942769e-09  8.29200664e-08 -4.70929164e-11  1.75860685e+03 
 2.64085658e-09  8.29649563e-08 -5.34205541e-11  1.55305309e+03 
 2.64121380e-09  8.29761788e-08 -5.34611275e-11  1.54113206e+03 
 2.64192825e-09  8.29986237e-08 -5.75661521e-11  1.43784259e+03 
 2.64309482e-09  8.30352726e-08 -7.51860378e-11  1.10439751e+03 
 2.64431993e-09  8.30737606e-08 -7.55568620e-11  1.09948665e+03 
 2.64542406e-09  8.31084478e-08 -7.49322561e-11  1.10911445e+03 
 2.64704424e-09  8.31593475e-08 -9.51660759e-11  8.73833945e+02 
 2.64839425e-09  8.32017591e-08 -9.52146110e-11  8.73833945e+02 
 2.64984402e-09  8.32473050e-08 -9.52667329e-11  8.73833945e+02 
 2.65198343e-09  8.33145167e-08 -9.53436488e-11  8.73833945e+02 
 2.65626226e-09  8.34489401e-08 -9.54974805e-11  8.73833945e+02 
 2.66481992e-09  8.37177869e-08 -9.58051441e-11  8.73833945e+02 
 2.68193524e-09  8.42554806e-08 -9.64204711e-11  8.73833945e+02 
 2.69993628e-09  8.48209998e-08 -9.70676412e-11  8.73833945e+02 
 2.73593835e-09  8.59520382e-08 -9.83619814e-11  8.73833945e+02 
 2.80794249e-09  8.82141151e-08 -1.00950662e-10  8.73833945e+02 
 2.82594353e-09  8.87796343e-08 -1.01597832e-10  8.73833945e+02 
 2.86194560e-09  8.99106727e-08 -4.62660436e-11  1.94334043e+03 
 2.86381224e-09  8.99693150e-08 -3.42868070e-11  2.60378940e+03 
 2.86754553e-09  9.00865996e-08 -2.62221329e-11  3.36586670e+03 
 2.87275501e-09  9.02502605e-08 -2.81779674e-11  3.20286625e+03 
 2.87719008e-09  9.03895923e-08 -4.46027110e-11  2.02654929e+03 
 2.87778222e-09  9.04081948e-08 -4.37398624e-11  2.06616222e+03 
 2.87896649e-09  9.04453998e-08 -4.13145106e-11  2.18831561e+03 
 2.88133503e-09  9.05198097e-08 -3.34917279e-11  2.69018746e+03 
 2.88385048e-09  9.05988350e-08 -3.12469151e-11  2.87853244e+03 
 2.88700383e-09  9.06979003e-08 -2.75972038e-11  3.28648878e+03 
 2.89132591e-09  9.08336823e-08 -1.79688601e-11  5.05413685e+03 
 2.89523943e-09  9.09566291e-08 -1.41827947e-11  6.24978775e+03 
 2.90076898e-09  9.11303453e-08 -1.21440407e-11  7.49747497e+03 
 2.90215137e-09  9.11737744e-08 -1.19769423e-11  7.58369547e+03 
 2.90491615e-09  9.12606325e-08 -1.26153840e-11  7.19639931e+03 
 2.91044571e-09  9.14343487e-08 -1.65395258e-11  5.51900187e+03 
 2.91647167e-09  9.16236597e-08 -2.01060641e-11  4.46995454e+03 
 2.92244560e-09  9.18113363e-08 -2.25709500e-11  4.06523898e+03 
 2.92889788e-09  9.20140407e-08 -2.55735167e-11  3.59802064e+03 
 2.93917992e-09  9.23370604e-08 -4.67824564e-11  1.97375400e+03 
 2.94660696e-09  9.25703879e-08 -6.62337741e-11  1.37999976e+03 
 2.95413439e-09  9.28068690e-08 -4.62882209e-11  1.99331854e+03 
 2.95456859e-09  9.28205097e-08 -4.33561258e-11  2.09324363e+03 
 2.95543699e-09  9.28477913e-08 -4.53079359e-11  2.02024853e+03 
 2.95659798e-09  9.28842651e-08 -4.64265452e-11  1.99070979e+03 
 2.95775266e-09  9.29205401e-08 -3.79973235e-11  2.44427275e+03 
 2.95899484e-09  9.29595646e-08 -3.31494168e-11  2.75718328e+03 
 2.96065943e-09  9.30118592e-08 -3.61382051e-11  2.54053394e+03 
 2.96262997e-09  9.30737654e-08 -4.51668694e-11  2.05920044e+03 
 2.96492773e-09  9.31459517e-08 -4.21617983e-11  2.20924998e+03 
 2.96707504e-09  9.32134114e-08 -3.36607486e-11  2.76744268e+03 
 2.97023046e-09  9.33125420e-08 -2.55408221e-11  3.61368603e+03 
 2.97439115e-09  9.34432539e-08 -2.25155935e-11  4.01378902e+03 
 2.97992226e-09  9.36170187e-08 -3.20217636e-11  2.85709201e+03 
 2.98355917e-09  9.37312756e-08 -3.08103824e-11  3.04219774e+03 
 2.98751454e-09  9.38555372e-08 -3.04947688e-11  3.07775862e+03 
 2.99254613e-09  9.40136093e-08 -4.66578343e-11  2.01495871e+03 
 2.99582078e-09  9.41164856e-08 -3.78611787e-11  2.48583084e+03 
 2.99923064e-09  9.42236095e-08 -2.89651071e-11  3.21696782e+03 
 3.00274955e-09  9.43341592e-08 -2.73303339e-11  3.45162850e+03 
 3.00788421e-09  9.44954695e-08 -2.21799451e-11  4.15967345e+03 
 3.01315488e-09  9.46610524e-08 -1.89711195e-11  4.94626745e+03 
 3.01967481e-09  9.48658820e-08 -2.17385467e-11  4.33830757e+03 
 3.02673200e-09  9.50875902e-08 -2.78276538e-11  3.41701787e+03 
 3.03412252e-09  9.53197701e-08 -2.30332250e-11  4.13835972e+03 
 3.04141628e-09  9.55489104e-08 -1.60991968e-11  5.92739954e+03 
 3.04208122e-09  9.55698002e-08 -1.57538005e-11  6.04127467e+03 
 3.04341111e-09  9.56115800e-08 -1.55818423e-11  6.13320963e+03 
 3.04607089e-09  9.56951394e-08 -1.72517503e-11  5.50218780e+03 
 3.04922275e-09  9.57941579e-08 -1.76079944e-11  5.42269654e+03 
 3.05226330e-09  9.58896796e-08 -1.49160060e-11  6.42342942e+03 
 3.05625582e-09  9.60151082e-08 -1.25298995e-11  7.60479967e+03 
 3.06138471e-09  9.61762372e-08 -1.25253484e-11  7.34884600e+03 
 3.06814085e-09  9.63884875e-08 -1.51684468e-11  6.35453909e+03 
 3.07512667e-09  9.66079534e-08 -1.55476907e-11  6.03641097e+03 
 3.08474698e-09  9.69101846e-08 -2.24517472e-11  4.27793248e+03 
 3.09208832e-09  9.71408195e-08 -3.69826597e-11  2.62665856e+03 
 3.09279081e-09  9.71628888e-08 -4.19512108e-11  2.31609260e+03 
 3.09419579e-09  9.72070275e-08 -4.57043648e-11  2.12686530e+03 
 3.09694696e-09  9.72934581e-08 -3.43100065e-11  2.81646500e+03 
 3.09900260e-09  9.73580379e-08 -3.21665578e-11  3.01021650e+03 
 3.10147249e-09  9.74356319e-08 -3.60839566e-11  2.69976771e+03 
 3.10429811e-09  9.75244013e-08 -3.32898281e-11  2.92955557e+03 
 3.10700005e-09  9.76092853e-08 -2.68626161e-11  3.63328888e+03 
 3.11004212e-09  9.77048546e-08 -2.70120732e-11  3.61535458e+03 
 3.11334571e-09  9.78086401e-08 -3.46063160e-11  2.82479322e+03 
 3.11664756e-09  9.79123707e-08 -3.80980622e-11  2.52429473e+03 
 3.12006878e-09  9.80198516e-08 -4.22761711e-11  2.27009971e+03 
 3.12564788e-09  9.81951241e-08 -5.27366380e-11  1.86199060e+03 
 3.12704265e-09  9.82389422e-08 -5.77105380e-11  1.68728425e+03 
 3.12983220e-09  9.83265784e-08 -4.64837140e-11  2.11529093e+03 
 3.13272969e-09  9.84176058e-08 -3.29259819e-11  2.94117648e+03 
 3.13645707e-09  9.85347048e-08 -3.12550094e-11  3.12353104e+03 
 3.13981474e-09  9.86401893e-08 -3.22678580e-11  3.05540366e+03 
 3.14468242e-09  9.87931120e-08 -4.33553390e-11  2.27868388e+03 
 3.14848342e-09  9.89125237e-08 -4.67177558e-11  2.11723621e+03 
 3.15294386e-09  9.90526525e-08 -3.15023009e-11  3.14422394e+03 
 3.15639315e-09  9.91610153e-08 -2.97507089e-11  3.32770878e+03 
 3.16053224e-09  9.92910486e-08 -2.65343615e-11  3.74197996e+03 
 3.16619211e-09  9.94688588e-08 -2.28974643e-11  4.34409933e+03 
 3.17362243e-09  9.97022890e-08 -2.69171726e-11  3.65991442e+03 
 3.18093951e-09  9.99321621e-08 -2.94876539e-11  3.36475630e+03 
 3.18771637e-09  1.00145063e-07 -2.12133450e-11  4.72085208e+03 
 3.19735697e-09  1.00447932e-07 -1.41804601e-11  6.74994764e+03 
 3.20657476e-09  1.00737517e-07 -1.49259507e-11  6.74572348e+03 
 3.21812658e-09  1.01100428e-07 -2.23137464e-11  4.53085854e+03 
 3.22625356e-09  1.01355745e-07 -6.41269514e-11  1.58054832e+03 
 3.23275561e-09  1.01560013e-07 -2.47444937e-10  4.10434799e+02 
 3.23886334e-09  1.01751893e-07 -5.99886162e-11  1.69618670e+03 
 3.24248476e-09  1.01865663e-07 -3.17229817e-11  3.21109989e+03 
 3.24972760e-09  1.02093204e-07 -1.65135225e-11  6.18215495e+03 
 3.25714693e-09  1.02326289e-07 -1.31481801e-11  7.52964444e+03 
 3.26739423e-09  1.02648217e-07 -1.36936532e-11  7.47551671e+03 
 3.27795660e-09  1.02980044e-07 -1.86657646e-11  5.51705470e+03 
 3.27876590e-09  1.03005469e-07 -1.96024062e-11  5.19326380e+03 
 3.28038451e-09  1.03056319e-07 -2.23175145e-11  4.54568201e+03 
 3.28362172e-09  1.03158019e-07 -3.15708255e-11  3.26747162e+03 
 3.28443102e-09  1.03183444e-07 -3.49347713e-11  2.95357007e+03 
 3.28604963e-09  1.03234294e-07 -4.43332792e-11  2.32859250e+03 
 3.28928684e-09  1.03335994e-07 -9.43096541e-11  1.09559056e+03 
 3.29157119e-09  1.03407759e-07 -1.55607552e-10  6.64542033e+02 
 3.29449157e-09  1.03499505e-07 -1.23931566e-10  8.35134331e+02 
 3.29499162e-09  1.03515215e-07 -1.23950377e-10  8.35134331e+02 
 3.29599173e-09  1.03546634e-07 -1.23987999e-10  8.35134331e+02 
 3.29799196e-09  1.03609473e-07 -1.22563505e-10  8.45229847e+02 
 3.30078212e-09  1.03697129e-07 -8.13886356e-11  1.25933113e+03 
